county,auction_source,item_id,parcel_id,property_type,address,city,zip,opening_bid,assessed_value,assessed_estimated,default_date,has_situs_address,source_status,opening_bin,historical_sold_rate,historical_bin_samples,competition_multiplier,market_factor,estimated_market_value,estimated_winning_bid,buyer_premium,estimated_transfer_tax,estimated_recording_fee,estimated_total_cost,gross_upside,estimated_roi_pct,default_age_years,risk_penalty,confidence_score,liquidity_factor,hidden_gem_score,recommended_max_bid,risk_flags,recommended_property,rank,latitude,longitude,geocoded_address,geocode_source
Riverside,Riverside TC-223 2026,931,869080017,Likely Unimproved,NONE,Blythe,,2405.0,7696.0,True,2018-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7696.0,3931.25,0.0,4.324375,20.0,3955.574375,3740.425625,94.5608720857385,7.67,60.0,40.0,0.75,43.674536341161165,6130.06,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,438,,,,none
Riverside,Riverside TC-223 2026,932,869080018,Likely Unimproved,NONE,Blythe,,2384.0,7628.8,True,2018-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7628.8,3896.9230769230767,0.0,4.286615384615384,20.0,3921.209692307692,3707.590307692308,94.55220706420153,7.67,60.0,40.0,0.75,43.65093610322061,6076.36,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,439,,,,none
Riverside,Riverside TC-223 2026,650,635370015,Likely Unimproved,NONE,Palm Springs,,23830.0,76256.0,True,2017-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,76256.0,52542.52811735941,0.0,57.796780929095355,20.0,52620.324898288505,23635.675101711495,44.91738724038219,8.67,60.0,40.0,0.75,43.59215906371834,60917.79,value-estimated-no-assessor;missing-situs-address;long-default-age,False,440,,,,none
Riverside,Riverside TC-223 2026,649,635370014,Likely Unimproved,NONE,Palm Springs,,23830.0,76256.0,True,2017-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,76256.0,52542.52811735941,0.0,57.796780929095355,20.0,52620.324898288505,23635.675101711495,44.91738724038219,8.67,60.0,40.0,0.75,43.59215906371834,60917.79,value-estimated-no-assessor;missing-situs-address;long-default-age,False,441,,,,none
Riverside,Riverside TC-223 2026,210,373063002,Likely Unimproved,NONE,Lake Elsinore,,3601.0,11523.2,True,2009-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,11523.2,5886.25,0.0,6.474875000000001,20.0,5912.724875,5610.475125000001,94.88814791166824,16.67,68.0,32.0,0.75,43.55283700900743,9188.45,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,442,,,,none
Riverside,Riverside TC-223 2026,211,373063003,Likely Unimproved,NONE,Lake Elsinore,,3601.0,11523.2,True,2009-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,11523.2,5886.25,0.0,6.474875000000001,20.0,5912.724875,5610.475125000001,94.88814791166824,16.67,68.0,32.0,0.75,43.55283700900743,9188.45,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,443,,,,none
Riverside,Riverside TC-223 2026,691,651152051,Likely Unimproved,NONE,Palm Springs,,23174.0,74156.8,True,2010-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,74156.8,51096.12029339853,0.0,56.20573232273839,20.0,51172.326025721275,22984.473974278728,44.91582806442256,15.67,60.0,40.0,0.75,43.5198885351491,59240.28,value-estimated-no-assessor;missing-situs-address;long-default-age,False,444,,,,none
Riverside,Riverside TC-223 2026,225,373112026,Likely Unimproved,NONE,Lake Elsinore,,3545.0,11344.0,True,2012-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,11344.0,5794.711538461538,0.0,6.374182692307692,20.0,5821.085721153846,5522.914278846154,94.87773490048195,13.66,68.0,32.0,0.75,43.51122319977652,9045.25,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,445,,,,none
Riverside,Riverside TC-223 2026,664,636272010,Likely Unimproved,NONE,Palm Springs,,2241.0,7171.200000000001,True,2018-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7171.200000000001,3663.1730769230767,0.0,4.029490384615385,20.0,3687.202567307692,3483.997432692309,94.48890775849728,7.67,60.0,40.0,0.75,43.48423670710345,5710.68,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,446,,,,none
Riverside,Riverside TC-223 2026,506,517085006,Likely Unimproved,NONE,Banning,,2217.0,7094.400000000001,True,2019-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7094.400000000001,3623.942307692307,0.0,3.9863365384615386,20.0,3647.92864423077,3446.471355769231,94.47748823760178,6.67,60.0,40.0,0.75,43.45517552801357,5649.31,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,447,,,,none
Riverside,Riverside TC-223 2026,385,383191001,Likely Unimproved,NONE,Elsinore,,3453.0,11049.6,True,2011-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,11049.6,5644.326923076923,0.0,6.208759615384616,20.0,5670.535682692307,5379.064317307693,94.8598971650201,14.67,68.0,32.0,0.75,43.44136836877234,8809.99,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,448,,,,none
Riverside,Riverside TC-223 2026,82,313230032,Likely Unimproved,NONE,Perris,,3438.0,11001.6,True,2014-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,11001.6,5619.807692307692,0.0,6.181788461538462,20.0,5645.989480769231,5355.61051923077,94.85689864411688,11.67,68.0,32.0,0.75,43.429797780201824,8771.63,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,449,,,,none
Riverside,Riverside TC-223 2026,254,375021010,Likely Unimproved,NONE,Lake Elsinore,,3378.0,10809.6,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,10809.6,5521.7307692307695,0.0,6.073903846153847,20.0,5547.804673076924,5261.795326923077,94.84463922203626,8.67,68.0,32.0,0.75,43.38299026227075,8618.2,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,450,,,,none
Riverside,Riverside TC-223 2026,701,657031002,Likely Unimproved,NONE,Desert Hot Spgs,,3356.0,10739.2,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,10739.2,5485.7692307692305,0.0,6.034346153846154,20.0,5511.803576923076,5227.396423076924,94.84003466602267,8.67,68.0,32.0,0.75,43.36561282300524,8561.94,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,451,,,,none
Riverside,Riverside TC-223 2026,502,517053003,Likely Unimproved,NONE,Banning,,3356.0,10739.2,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,10739.2,5485.7692307692305,0.0,6.034346153846154,20.0,5511.803576923076,5227.396423076924,94.84003466602267,8.67,68.0,32.0,0.75,43.36561282300524,8561.94,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,452,,,,none
Riverside,Riverside TC-223 2026,503,517053004,Likely Unimproved,NONE,Banning,,3356.0,10739.2,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,10739.2,5485.7692307692305,0.0,6.034346153846154,20.0,5511.803576923076,5227.396423076924,94.84003466602267,8.67,68.0,32.0,0.75,43.36561282300524,8561.94,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,453,,,,none
Riverside,Riverside TC-223 2026,282,375055003,Likely Unimproved,NONE,Lake Elsinore,,3143.0,10057.6,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,10057.6,5137.596153846153,0.0,5.651355769230769,20.0,5163.247509615384,4894.352490384616,94.79213385122424,8.67,68.0,32.0,0.75,43.19103443640329,8017.26,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,454,,,,none
Riverside,Riverside TC-223 2026,284,375061037,Likely Unimproved,NONE,Lake Elsinore,,3143.0,10057.6,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,10057.6,5137.596153846153,0.0,5.651355769230769,20.0,5163.247509615384,4894.352490384616,94.79213385122424,8.67,68.0,32.0,0.75,43.19103443640329,8017.26,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,455,,,,none
Riverside,Riverside TC-223 2026,851,721203017,Likely Unimproved,NONE,Coachella,,3111.0,9955.2,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,9955.2,5085.288461538461,0.0,5.593817307692308,20.0,5110.882278846153,4844.317721153848,94.78437296833052,8.67,68.0,32.0,0.75,43.16375710970269,7935.43,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,456,,,,none
Riverside,Riverside TC-223 2026,639,628370013,Likely Unimproved,NONE,Desert Sands,,3055.0,9776.0,True,2009-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,9776.0,4993.75,0.0,5.493125,20.0,5019.243125,4756.756875,94.77040176251673,16.67,68.0,32.0,0.75,43.115317911080496,7792.23,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,457,,,,none
Riverside,Riverside TC-223 2026,820,671110015,Likely Unimproved,NONE,Palm Springs,,2924.0,9356.8,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,9356.8,4779.615384615385,0.0,5.257576923076924,20.0,4804.872961538462,4551.927038461539,94.7356376515742,8.67,68.0,32.0,0.75,42.99832825744288,7457.24,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,458,,,,none
Riverside,Riverside TC-223 2026,663,636252010,Likely Unimproved,NONE,Palm Springs,,2835.0,9072.0,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,9072.0,4634.134615384615,0.0,5.097548076923077,20.0,4659.232163461538,4412.767836538462,94.71019433511192,8.67,68.0,32.0,0.75,42.915714483663855,7229.65,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,459,,,,none
Riverside,Riverside TC-223 2026,805,666070016,Likely Unimproved,NONE,Palm Springs,,2815.0,9008.0,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,9008.0,4601.442307692308,0.0,5.061586538461539,20.0,4626.503894230769,4381.496105769231,94.70425630102544,8.67,68.0,32.0,0.75,42.896780592706264,7178.5,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,460,,,,none
Riverside,Riverside TC-223 2026,659,636171003,Likely Unimproved,NONE,Palm Springs,,2804.0,8972.800000000001,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,8972.800000000001,4583.461538461538,0.0,5.041807692307692,20.0,4608.503346153846,4364.296653846155,94.70095443216938,8.67,68.0,32.0,0.75,42.88630753981758,7150.37,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,461,,,,none
Riverside,Riverside TC-223 2026,916,842223004,Likely Unimproved,NONE,Blythe,,2743.0,8777.6,True,2014-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,8777.6,4483.75,0.0,4.932125,20.0,4508.682125,4268.917875,94.68216557848376,11.67,68.0,32.0,0.75,42.82744690705508,6994.39,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,462,,,,none
Riverside,Riverside TC-223 2026,273,375034074,Likely Unimproved,NONE,Lake Elsinore,,2721.0,8707.2,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,8707.2,4447.788461538462,0.0,4.892567307692309,20.0,4472.681028846154,4234.518971153847,94.6751834938306,8.67,68.0,32.0,0.75,42.80588532627195,6938.13,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,463,,,,none
Riverside,Riverside TC-223 2026,868,723263002,Likely Unimproved,NONE,Coachella,,2572.0,8230.4,True,2011-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,8230.4,4204.2307692307695,0.0,4.624653846153847,20.0,4228.855423076923,4001.544576923077,94.62476667058873,14.67,68.0,32.0,0.75,42.65492145838019,6557.11,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,464,,,,none
Riverside,Riverside TC-223 2026,175,361101015,Likely Unimproved,NONE,Wildomar,,2548.0,8153.6,True,2009-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,8153.6,4165.0,0.0,4.5815,20.0,4189.5815,3964.0185,94.61609709704896,16.67,68.0,32.0,0.75,42.62975926726449,6495.73,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,465,,,,none
Riverside,Riverside TC-223 2026,177,361101017,Likely Unimproved,NONE,Wildomar,,2548.0,8153.6,True,2009-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,8153.6,4165.0,0.0,4.5815,20.0,4189.5815,3964.0185,94.61609709704896,16.67,68.0,32.0,0.75,42.62975926726449,6495.73,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,466,,,,none
Riverside,Riverside TC-223 2026,176,361101016,Likely Unimproved,NONE,Wildomar,,2548.0,8153.6,True,2009-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,8153.6,4165.0,0.0,4.5815,20.0,4189.5815,3964.0185,94.61609709704896,16.67,68.0,32.0,0.75,42.62975926726449,6495.73,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,467,,,,none
Riverside,Riverside TC-223 2026,165,361101005,Likely Unimproved,NONE,Wildomar,,2548.0,8153.6,True,2009-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,8153.6,4165.0,0.0,4.5815,20.0,4189.5815,3964.0185,94.61609709704896,16.67,68.0,32.0,0.75,42.62975926726449,6495.73,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,468,,,,none
Riverside,Riverside TC-223 2026,171,361101011,Likely Unimproved,NONE,Wildomar,,2548.0,8153.6,True,2009-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,8153.6,4165.0,0.0,4.5815,20.0,4189.5815,3964.0185,94.61609709704896,16.67,68.0,32.0,0.75,42.62975926726449,6495.73,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,469,,,,none
Riverside,Riverside TC-223 2026,172,361101012,Likely Unimproved,NONE,Wildomar,,2548.0,8153.6,True,2009-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,8153.6,4165.0,0.0,4.5815,20.0,4189.5815,3964.0185,94.61609709704896,16.67,68.0,32.0,0.75,42.62975926726449,6495.73,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,470,,,,none
Riverside,Riverside TC-223 2026,978,949422019,Likely Unimproved,NONE,Murrieta,,2434.0,7788.8,True,2015-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7788.8,3978.653846153846,0.0,4.376519230769231,20.0,4003.0303653846154,3785.769634615385,94.57259348697556,10.67,68.0,32.0,0.75,42.50677713707861,6204.22,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,471,,,,none
Riverside,Riverside TC-223 2026,562,528214010,Likely Unimproved,NONE,Banning,,2406.0,7699.200000000001,True,2017-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7699.200000000001,3932.8846153846152,0.0,4.326173076923077,20.0,3957.2107884615384,3741.9892115384623,94.56128095196192,8.67,68.0,32.0,0.75,42.475654808764496,6132.61,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,472,,,,none
Riverside,Riverside TC-223 2026,62,281080011,Likely Unimproved,NONE,Corona-Norco,,2375.0,7600.0,True,2016-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7600.0,3882.2115384615386,0.0,4.2704326923076925,20.0,3906.481971153846,3693.518028846154,94.5484468153122,9.66,68.0,32.0,0.75,42.4407554241763,6053.34,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,473,,,,none
Riverside,Riverside TC-223 2026,61,281080010,Likely Unimproved,NONE,Corona-Norco,,2365.0,7568.0,True,2016-07-01,False,ACTIVE,1k-5k,0.2251748251748251,161,1.6346153846153846,1.0,7568.0,3865.8653846153848,0.0,4.252451923076923,20.0,3890.1178365384617,3677.8821634615383,94.54423536779603,9.66,68.0,32.0,0.75,42.42939636399163,6027.77,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,474,,,,none
Riverside,Riverside TC-223 2026,188,361122014,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,475,,,,none
Riverside,Riverside TC-223 2026,184,361122010,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,476,,,,none
Riverside,Riverside TC-223 2026,189,361122015,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,477,,,,none
Riverside,Riverside TC-223 2026,187,361122013,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,478,,,,none
Riverside,Riverside TC-223 2026,190,361122019,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,479,,,,none
Riverside,Riverside TC-223 2026,186,361122012,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,480,,,,none
Riverside,Riverside TC-223 2026,185,361122011,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,481,,,,none
Riverside,Riverside TC-223 2026,192,361122021,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,482,,,,none
Riverside,Riverside TC-223 2026,268,375034029,Likely Unimproved,NONE,Lake Elsinore,,100.0,320.0,True,2007-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,18.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,483,,,,none
Riverside,Riverside TC-223 2026,223,373112023,Likely Unimproved,NONE,Lake Elsinore,,100.0,320.0,True,2008-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,17.66,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,484,,,,none
Riverside,Riverside TC-223 2026,183,361122009,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,485,,,,none
Riverside,Riverside TC-223 2026,182,361122008,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,486,,,,none
Riverside,Riverside TC-223 2026,222,373112013,Likely Unimproved,NONE,Lake Elsinore,,100.0,320.0,True,2007-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,18.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,487,,,,none
Riverside,Riverside TC-223 2026,304,375203006,Likely Unimproved,NONE,Lake Elsinore,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,488,,,,none
Riverside,Riverside TC-223 2026,303,375203005,Likely Unimproved,NONE,Lake Elsinore,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,489,,,,none
Riverside,Riverside TC-223 2026,181,361122007,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,490,,,,none
Riverside,Riverside TC-223 2026,298,375153031,Likely Unimproved,NONE,Lake Elsinore,,100.0,320.0,True,1999-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,26.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,491,,,,none
Riverside,Riverside TC-223 2026,290,375122017,Likely Unimproved,NONE,Lake Elsinore,,100.0,320.0,True,1991-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,34.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,492,,,,none
Riverside,Riverside TC-223 2026,265,375034004,Likely Unimproved,NONE,Lake Elsinore,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,493,,,,none
Riverside,Riverside TC-223 2026,179,361122005,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,494,,,,none
Riverside,Riverside TC-223 2026,272,375034072,Likely Unimproved,NONE,Lake Elsinore,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,495,,,,none
Riverside,Riverside TC-223 2026,180,361122006,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,496,,,,none
Riverside,Riverside TC-223 2026,191,361122020,Likely Unimproved,NONE,Wildomar,,100.0,320.0,True,2009-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,16.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,497,,,,none
Riverside,Riverside TC-223 2026,512,517190069,Likely Unimproved,NONE,Banning,,100.0,320.0,True,2006-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,19.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,498,,,,none
Riverside,Riverside TC-223 2026,383,383184008,Likely Unimproved,NONE,Elsinore,,100.0,320.0,True,2007-07-01,False,ACTIVE,<=1k,0.5056082830025884,586,1.02,1.0,320.0,102.0,0.0,0.1122,20.0,122.1122,197.8878,162.05407813469907,18.67,68.0,32.0,0.75,41.48073092214413,235.74,value-estimated-no-assessor;missing-situs-address;long-default-age;very-low-opening-bid,False,499,,,,none
