county,auction_source,item_id,parcel_id,property_type,address,city,zip,opening_bid,assessed_value,assessed_estimated,default_date,has_situs_address,source_status,opening_bin,historical_sold_rate,historical_bin_samples,competition_multiplier,market_factor,estimated_market_value,estimated_winning_bid,buyer_premium,estimated_transfer_tax,estimated_recording_fee,estimated_total_cost,gross_upside,estimated_roi_pct,default_age_years,risk_penalty,confidence_score,liquidity_factor,hidden_gem_score,recommended_max_bid,risk_flags,recommended_property,rank
Riverside,Riverside TC-223 2026,509,517121001,Likely Unimproved,NONE,Banning,,4966.0,15891.2,True,2017-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,15891.2,8117.5,0.0,8.92925,20.0,8146.42925,7744.770750000001,95.06951465883043,8.67,68.0,32.0,0.75,44.40261346194633,12679.01,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,356
Riverside,Riverside TC-223 2026,517,517273007,Likely Unimproved,NONE,Banning,,4964.0,15884.800000000001,True,2017-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,15884.800000000001,8114.2307692307695,0.0,8.925653846153846,20.0,8143.156423076924,7741.6435769230775,95.06932170655598,8.67,68.0,32.0,0.75,44.40155223205398,12673.9,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,357
Riverside,Riverside TC-223 2026,253,375021009,Likely Unimproved,NONE,Lake Elsinore,,3145.0,10064.0,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,10064.0,5140.865384615385,0.0,5.654951923076924,20.0,5166.520336538461,4897.479663461539,94.79261368286458,7.67,60.0,40.0,0.75,44.39272974825063,8022.38,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,358
Riverside,Riverside TC-223 2026,624,584260009,Likely Unimproved,NONE,Hemet,,3144.0,10060.800000000001,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,10060.800000000001,5139.2307692307695,0.0,5.653153846153847,20.0,5164.883923076924,4895.9160769230775,94.792373843058,7.67,60.0,40.0,0.75,44.39188223133264,8019.82,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,359
Riverside,Riverside TC-223 2026,623,584260008,Likely Unimproved,NONE,Hemet,,3144.0,10060.800000000001,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,10060.800000000001,5139.2307692307695,0.0,5.653153846153847,20.0,5164.883923076924,4895.9160769230775,94.792373843058,7.67,60.0,40.0,0.75,44.39188223133264,8019.82,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,360
Riverside,Riverside TC-223 2026,507,517094013,Likely Unimproved,NONE,Banning,,3138.0,10041.6,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,10041.6,5129.423076923077,0.0,5.642365384615386,20.0,5155.065442307692,4886.534557692308,94.79093160657966,7.67,60.0,40.0,0.75,44.38679128520111,8004.48,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,361
Riverside,Riverside TC-223 2026,382,383181005,Likely Unimproved,NONE,Elsinore,,4932.0,15782.400000000001,True,2011-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,15782.400000000001,8061.923076923077,0.0,8.868115384615386,20.0,8090.791192307693,7691.608807692309,95.06621324012285,14.67,68.0,32.0,0.75,44.38451298080155,12592.07,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,362
Riverside,Riverside TC-223 2026,564,528215004,Likely Unimproved,NONE,Banning,,3133.0,10025.6,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,10025.6,5121.25,0.0,5.633375,20.0,5146.883375,4878.716625,94.78972553948728,6.67,60.0,40.0,0.75,44.38254115630096,7991.69,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,363
Riverside,Riverside TC-223 2026,662,636181003,Likely Unimproved,NONE,Palm Springs,,4915.0,15728.0,True,2017-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,15728.0,8034.134615384615,0.0,8.837548076923078,20.0,8062.972163461538,7665.027836538462,95.06454544483714,8.67,68.0,32.0,0.75,44.375414946907775,12548.6,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,364
Riverside,Riverside TC-223 2026,11,149190007,Likely Unimproved,NONE,Riverside,,3124.0,9996.800000000001,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9996.800000000001,5106.538461538461,0.0,5.617192307692307,20.0,5132.155653846154,4864.644346153847,94.78754492779603,7.67,60.0,40.0,0.75,44.374873267116456,7968.67,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,365
Riverside,Riverside TC-223 2026,123,344320021,Likely Unimproved,NONE,Menifee,,3123.0,9993.6,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9993.6,5104.903846153846,0.0,5.615394230769231,20.0,5130.519240384615,4863.080759615385,94.78730186480733,6.67,60.0,40.0,0.75,44.37401987344751,7966.12,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,366
Riverside,Riverside TC-223 2026,709,657270041,Likely Unimproved,NONE,Palm Springs,,3114.0,9964.800000000001,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9964.800000000001,5090.192307692308,0.0,5.599211538461539,20.0,5115.791519230769,4849.008480769232,94.78510730043097,6.67,60.0,40.0,0.75,44.366326623615606,7943.1,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,367
Riverside,Riverside TC-223 2026,229,373121031,Likely Unimproved,NONE,Lake Elsinore,,3090.0,9888.0,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9888.0,5050.961538461538,0.0,5.556057692307692,20.0,5076.517596153846,4811.482403846154,94.7791928760674,6.67,60.0,40.0,0.75,44.34569862761967,7881.73,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,368
Riverside,Riverside TC-223 2026,652,636031014,Likely Unimproved,NONE,Palm Springs,,3085.0,9872.0,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9872.0,5042.788461538461,0.0,5.547067307692307,20.0,5068.3355288461535,4803.6644711538465,94.77794916721778,7.67,60.0,40.0,0.75,44.34138032779043,7868.94,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,369
Riverside,Riverside TC-223 2026,869,723265058,Likely Unimproved,NONE,Coachella,,1972.0,6310.400000000001,True,2020-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,6310.400000000001,3223.4615384615386,0.0,3.5458076923076924,20.0,3247.0073461538464,3063.392653846154,94.3451100434008,5.66,52.0,48.0,0.75,44.33819251570008,5022.79,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin,False,370
Riverside,Riverside TC-223 2026,870,723265059,Likely Unimproved,NONE,Coachella,,1972.0,6310.400000000001,True,2020-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,6310.400000000001,3223.4615384615386,0.0,3.5458076923076924,20.0,3247.0073461538464,3063.392653846154,94.3451100434008,5.66,52.0,48.0,0.75,44.33819251570008,5022.79,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin,False,371
Riverside,Riverside TC-223 2026,872,723265061,Likely Unimproved,NONE,Coachella,,1972.0,6310.400000000001,True,2020-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,6310.400000000001,3223.4615384615386,0.0,3.5458076923076924,20.0,3247.0073461538464,3063.392653846154,94.3451100434008,5.66,52.0,48.0,0.75,44.33819251570008,5022.79,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin,False,372
Riverside,Riverside TC-223 2026,871,723265060,Likely Unimproved,NONE,Coachella,,1972.0,6310.400000000001,True,2020-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,6310.400000000001,3223.4615384615386,0.0,3.5458076923076924,20.0,3247.0073461538464,3063.392653846154,94.3451100434008,5.66,52.0,48.0,0.75,44.33819251570008,5022.79,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin,False,373
Riverside,Riverside TC-223 2026,289,375122016,Likely Unimproved,NONE,Lake Elsinore,,3046.0,9747.2,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9747.2,4979.038461538462,0.0,5.476942307692308,20.0,5004.515403846154,4742.6845961538465,94.76810866660375,7.67,60.0,40.0,0.75,44.30744766293708,7769.21,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,374
Riverside,Riverside TC-223 2026,313,375224027,Likely Unimproved,NONE,Lake Elsinore,,3046.0,9747.2,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9747.2,4979.038461538462,0.0,5.476942307692308,20.0,5004.515403846154,4742.6845961538465,94.76810866660375,7.67,60.0,40.0,0.75,44.30744766293708,7769.21,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,375
Riverside,Riverside TC-223 2026,209,373062015,Likely Unimproved,NONE,Lake Elsinore,,4748.0,15193.6,True,2010-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,15193.6,7761.153846153846,0.0,8.537269230769231,20.0,7789.691115384615,7403.908884615385,95.04752852128743,15.67,68.0,32.0,0.75,44.28429388478697,12121.55,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,376
Riverside,Riverside TC-223 2026,288,375071095,Likely Unimproved,NONE,Lake Elsinore,,4739.0,15164.800000000001,True,2008-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,15164.800000000001,7746.442307692308,0.0,8.521086538461539,20.0,7774.963394230769,7389.836605769232,95.046577470097,17.66,68.0,32.0,0.75,44.279290673344555,12098.53,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,377
Riverside,Riverside TC-223 2026,231,373121033,Likely Unimproved,NONE,Lake Elsinore,,3007.0,9622.4,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9622.4,4915.288461538462,0.0,5.406817307692308,20.0,4940.695278846154,4681.704721153846,94.75801394185976,6.67,60.0,40.0,0.75,44.27306358639278,7669.48,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,378
Riverside,Riverside TC-223 2026,237,373121041,Likely Unimproved,NONE,Lake Elsinore,,3007.0,9622.4,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9622.4,4915.288461538462,0.0,5.406817307692308,20.0,4940.695278846154,4681.704721153846,94.75801394185976,6.67,60.0,40.0,0.75,44.27306358639278,7669.48,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,379
Riverside,Riverside TC-223 2026,232,373121034,Likely Unimproved,NONE,Lake Elsinore,,3007.0,9622.4,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9622.4,4915.288461538462,0.0,5.406817307692308,20.0,4940.695278846154,4681.704721153846,94.75801394185976,6.67,60.0,40.0,0.75,44.27306358639278,7669.48,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,380
Riverside,Riverside TC-223 2026,234,373121036,Likely Unimproved,NONE,Lake Elsinore,,3007.0,9622.4,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9622.4,4915.288461538462,0.0,5.406817307692308,20.0,4940.695278846154,4681.704721153846,94.75801394185976,6.67,60.0,40.0,0.75,44.27306358639278,7669.48,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,381
Riverside,Riverside TC-223 2026,233,373121035,Likely Unimproved,NONE,Lake Elsinore,,3007.0,9622.4,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9622.4,4915.288461538462,0.0,5.406817307692308,20.0,4940.695278846154,4681.704721153846,94.75801394185976,6.67,60.0,40.0,0.75,44.27306358639278,7669.48,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,382
Riverside,Riverside TC-223 2026,129,347060036,Likely Unimproved,NONE,Elsinore,,4723.0,15113.6,True,2009-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,15113.6,7720.288461538461,0.0,8.492317307692307,20.0,7748.780778846153,7364.819221153847,95.04487778592853,16.67,68.0,32.0,0.75,44.270372074407454,12057.62,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,383
Riverside,Riverside TC-223 2026,130,347060037,Likely Unimproved,NONE,Elsinore,,4723.0,15113.6,True,2009-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,15113.6,7720.288461538461,0.0,8.492317307692307,20.0,7748.780778846153,7364.819221153847,95.04487778592853,16.67,68.0,32.0,0.75,44.270372074407454,12057.62,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,384
Riverside,Riverside TC-223 2026,526,522180005,Likely Unimproved,NONE,Palm Springs,,2989.0,9564.800000000001,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9564.800000000001,4885.865384615385,0.0,5.374451923076924,20.0,4911.2398365384615,4653.56016346154,94.75326635120024,7.67,60.0,40.0,0.75,44.25703841499023,7623.45,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,385
Riverside,Riverside TC-223 2026,947,875030029,Likely Unimproved,NONE,Palo Verde,,2985.0,9552.0,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9552.0,4879.326923076923,0.0,5.367259615384615,20.0,4904.694182692308,4647.305817307692,94.75220358706792,7.67,60.0,40.0,0.75,44.253463733104994,7613.23,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,386
Riverside,Riverside TC-223 2026,809,667202024,Likely Unimproved,NONE,Palm Springs,,2945.0,9424.0,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9424.0,4813.942307692308,0.0,5.295336538461538,20.0,4839.23764423077,4584.76235576923,94.74141781888065,6.67,60.0,40.0,0.75,44.217442357216925,7510.94,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,387
Riverside,Riverside TC-223 2026,236,373121040,Likely Unimproved,NONE,Lake Elsinore,,2926.0,9363.2,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9363.2,4782.884615384615,0.0,5.261173076923077,20.0,4808.145788461538,4555.054211538462,94.73619170345378,6.67,60.0,40.0,0.75,44.20015474943254,7462.35,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,388
Riverside,Riverside TC-223 2026,235,373121037,Likely Unimproved,NONE,Lake Elsinore,,2926.0,9363.2,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9363.2,4782.884615384615,0.0,5.261173076923077,20.0,4808.145788461538,4555.054211538462,94.73619170345378,6.67,60.0,40.0,0.75,44.20015474943254,7462.35,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,389
Riverside,Riverside TC-223 2026,862,723163007,Likely Unimproved,NONE,Coachella,,2919.0,9340.800000000001,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9340.800000000001,4771.442307692308,0.0,5.248586538461539,20.0,4796.690894230769,4544.109105769232,94.73424921407108,7.67,60.0,40.0,0.75,44.193756373228084,7444.45,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,390
Riverside,Riverside TC-223 2026,242,373123012,Likely Unimproved,NONE,Lake Elsinore,,2915.0,9328.0,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9328.0,4764.903846153846,0.0,5.241394230769231,20.0,4790.145240384615,4537.854759615385,94.7331350489704,6.67,60.0,40.0,0.75,44.19009303497461,7434.22,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,391
Riverside,Riverside TC-223 2026,883,723334009,Likely Unimproved,NONE,Coachella,,2909.0,9308.800000000001,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9308.800000000001,4755.096153846153,0.0,5.230605769230769,20.0,4780.326759615384,4528.473240384617,94.73145808026248,7.67,60.0,40.0,0.75,44.18458827500523,7418.88,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,392
Riverside,Riverside TC-223 2026,876,723281025,Likely Unimproved,NONE,Coachella,,2909.0,9308.800000000001,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9308.800000000001,4755.096153846153,0.0,5.230605769230769,20.0,4780.326759615384,4528.473240384617,94.73145808026248,7.67,60.0,40.0,0.75,44.18458827500523,7418.88,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,393
Riverside,Riverside TC-223 2026,238,373122005,Likely Unimproved,NONE,Lake Elsinore,,4527.0,14486.400000000001,True,2015-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,14486.400000000001,7399.903846153846,0.0,8.139894230769231,20.0,7428.043740384615,7058.356259615386,95.02308422392129,10.67,68.0,32.0,0.75,44.15854411375859,11556.41,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,394
Riverside,Riverside TC-223 2026,291,375131009,Likely Unimproved,NONE,Lake Elsinore,,2867.0,9174.4,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,9174.4,4686.442307692308,0.0,5.155086538461538,20.0,4711.597394230769,4462.8026057692305,94.71952360008133,6.67,60.0,40.0,0.75,44.145723193621,7311.48,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,395
Riverside,Riverside TC-223 2026,661,636181001,Likely Unimproved,NONE,Palm Springs,,4423.0,14153.6,True,2017-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,14153.6,7229.903846153846,0.0,7.952894230769231,20.0,7257.856740384615,6895.743259615386,95.01073810462069,8.67,68.0,32.0,0.75,44.09718041142407,11290.46,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,396
Riverside,Riverside TC-223 2026,297,375153030,Likely Unimproved,NONE,Lake Elsinore,,4323.0,13833.6,True,2014-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,13833.6,7066.442307692308,0.0,7.773086538461539,20.0,7094.21539423077,6739.384605769231,94.9983082167184,11.67,68.0,32.0,0.75,44.03676945015406,11034.74,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,397
Riverside,Riverside TC-223 2026,287,375071092,Likely Unimproved,NONE,Lake Elsinore,,2738.0,8761.6,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,8761.6,4475.576923076923,0.0,4.923134615384615,20.0,4500.500057692308,4261.099942307693,94.68058854981172,6.67,60.0,40.0,0.75,44.02256231342517,6981.6,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,398
Riverside,Riverside TC-223 2026,318,375231026,Likely Unimproved,NONE,Lake Elsinore,,2711.0,8675.2,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,8675.2,4431.442307692308,0.0,4.874586538461538,20.0,4456.316894230769,4218.883105769231,94.67197252581107,6.67,60.0,40.0,0.75,43.99602484798814,6912.56,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,399
Riverside,Riverside TC-223 2026,239,373122041,Likely Unimproved,NONE,Lake Elsinore,,4149.0,13276.800000000001,True,2013-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,13276.800000000001,6782.0192307692305,0.0,7.460221153846154,20.0,6809.479451923076,6467.320548076925,94.97525609318754,12.67,68.0,32.0,0.75,43.92816413683536,10589.79,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,400
Riverside,Riverside TC-223 2026,243,373123013,Likely Unimproved,NONE,Lake Elsinore,,4149.0,13276.800000000001,True,2013-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,13276.800000000001,6782.0192307692305,0.0,7.460221153846154,20.0,6809.479451923076,6467.320548076925,94.97525609318754,12.67,68.0,32.0,0.75,43.92816413683536,10589.79,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,401
Riverside,Riverside TC-223 2026,817,669365006,Likely Unimproved,NONE,Palm Springs,,2633.0,8425.6,True,2019-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,8425.6,4303.942307692308,0.0,4.734336538461538,20.0,4328.676644230769,4096.923355769231,94.6460937716284,6.67,60.0,40.0,0.75,43.91779463404433,6713.1,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,402
Riverside,Riverside TC-223 2026,803,665155022,Likely Unimproved,NONE,Desert Hot Spgs,,4115.0,13168.0,True,2012-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,13168.0,6726.442307692308,0.0,7.399086538461539,20.0,6753.841394230769,6414.158605769231,94.97052464466074,13.66,68.0,32.0,0.75,43.906398539349155,10502.85,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,403
Riverside,Riverside TC-223 2026,857,723093002,Likely Unimproved,NONE,Coachella,,2587.0,8278.4,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,8278.4,4228.75,0.0,4.651625,20.0,4253.401625,4024.998374999999,94.63010385246653,7.67,60.0,40.0,0.75,43.870524396621406,6595.46,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,404
Riverside,Riverside TC-223 2026,655,636063002,Likely Unimproved,NONE,Palm Springs,,2586.0,8275.2,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,8275.2,4227.115384615385,0.0,4.649826923076923,20.0,4251.765211538462,4023.434788461539,94.62974995756402,7.67,60.0,40.0,0.75,43.869487124621116,6592.91,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,405
Riverside,Riverside TC-223 2026,653,636033006,Likely Unimproved,NONE,Palm Springs,,2571.0,8227.2,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,8227.2,4202.596153846153,0.0,4.622855769230769,20.0,4227.2190096153845,3999.9809903846162,94.62440865462885,7.67,60.0,40.0,0.75,43.85387790746561,6554.55,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,406
Riverside,Riverside TC-223 2026,861,723162018,Likely Unimproved,NONE,Coachella,,2568.0,8217.6,True,2018-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,8217.6,4197.692307692308,0.0,4.617461538461539,20.0,4222.309769230769,3995.290230769231,94.62333294170179,7.67,60.0,40.0,0.75,43.85074472559922,6546.88,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,407
Riverside,Riverside TC-223 2026,615,579350022,Likely Unimproved,NONE,Hemet,,81593.0,261097.6,True,2017-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,261097.6,179903.5877750611,0.0,197.89394655256723,20.0,180121.48172161367,80976.11827838633,44.95639137786951,8.67,60.0,40.0,0.75,43.84922060864738,208628.59,value-estimated-no-assessor;missing-situs-address;long-default-age,False,408
Riverside,Riverside TC-223 2026,418,429260024,Likely Unimproved,NONE,Nuview,,48106.0,153939.2,True,2017-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,153939.2,106068.43716381417,0.0,116.6752808801956,20.0,106205.11244469437,47734.08755530564,44.94518809550045,8.67,60.0,40.0,0.75,43.84812814671474,122996.06,value-estimated-no-assessor;missing-situs-address;long-default-age,False,409
Riverside,Riverside TC-223 2026,140,350040022,Likely Unimproved,NONE,Menifee,,35072.0,112230.40000000001,True,2013-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,112230.40000000001,77329.90122249388,0.0,85.06289134474326,20.0,77434.96411383862,34795.43588616139,44.93504489135935,12.67,60.0,40.0,0.75,43.84713905583636,89665.69,value-estimated-no-assessor;missing-situs-address;long-default-age,False,410
Riverside,Riverside TC-223 2026,482,479150062,Likely Unimproved,NONE,Moreno Valley,,33241.0,106371.20000000001,True,2017-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,106371.20000000001,73292.7476772616,0.0,80.62202244498778,20.0,73393.3696997066,32977.83030029341,44.932982959120416,8.67,60.0,40.0,0.75,43.84693799132647,84983.48,value-estimated-no-assessor;missing-situs-address;long-default-age,False,411
Riverside,Riverside TC-223 2026,70,289170028,Likely Unimproved,NONE,Perris,,32512.0,104038.40000000001,True,2013-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,104038.40000000001,71685.38288508556,0.0,78.85392117359413,20.0,71784.23680625916,32254.163193740853,44.932097391789064,12.67,60.0,40.0,0.75,43.84685163729499,83119.29,value-estimated-no-assessor;missing-situs-address;long-default-age,False,412
Riverside,Riverside TC-223 2026,206,371240007,Likely Unimproved,NONE,Elsinore,,29947.0,95830.40000000001,True,2014-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,95830.40000000001,66029.8400977995,0.0,72.63282410757945,20.0,66122.47292190709,29707.927078092922,44.92863888073122,11.67,60.0,40.0,0.75,43.84651438866109,76560.1,value-estimated-no-assessor;missing-situs-address;long-default-age,False,413
Riverside,Riverside TC-223 2026,306,375213073,Likely Unimproved,NONE,Lake Elsinore,,27087.0,86678.40000000001,True,2010-07-01,False,ACTIVE,20k-100k,0.9285714285714286,13,2.204889975550122,1.0,86678.40000000001,59723.85476772616,0.0,65.69624024449878,20.0,59809.55100797066,26868.84899202935,44.924010528767575,15.67,60.0,40.0,0.75,43.846063065721566,69246.55,value-estimated-no-assessor;missing-situs-address;long-default-age,False,414
Riverside,Riverside TC-223 2026,628,604180055,Likely Unimproved,NONE,La Quinta,,4010.0,12832.0,True,2015-07-01,False,ACTIVE,1k-5k,0.22517482517482518,161,1.6346153846153846,1.0,12832.0,6554.807692307692,0.0,7.210288461538462,20.0,6582.017980769231,6249.982019230769,94.95540786262548,10.67,68.0,32.0,0.75,43.83799971130351,10234.34,value-estimated-no-assessor;missing-situs-address;low-historical-sellthrough-bin;long-default-age,False,415
